datetime,wind_speed,solar_radiation,tempreture,date,day_of_week,time,month
2019-11-27 02:00:00,3.7,0,6.1,2019-11-27,Wednesday,02:00:00,11
2019-11-27 03:00:00,3.7,0,6.0,2019-11-27,Wednesday,03:00:00,11
2019-11-27 04:00:00,3.7,0,6.0,2019-11-27,Wednesday,04:00:00,11
2019-11-27 05:00:00,3.8,0,6.0,2019-11-27,Wednesday,05:00:00,11
2019-11-27 06:00:00,3.9,0,6.1,2019-11-27,Wednesday,06:00:00,11
2019-11-27 07:00:00,4.1,9,6.2,2019-11-27,Wednesday,07:00:00,11
2019-11-27 08:00:00,4.3,25,6.5,2019-11-27,Wednesday,08:00:00,11
2019-11-27 09:00:00,4.5,43,6.9,2019-11-27,Wednesday,09:00:00,11
2019-11-27 10:00:00,4.8,57,7.3,2019-11-27,Wednesday,10:00:00,11
2019-11-27 11:00:00,4.9,73,7.8,2019-11-27,Wednesday,11:00:00,11
2019-11-27 12:00:00,5.0,89,8.3,2019-11-27,Wednesday,12:00:00,11
2019-11-27 13:00:00,5.0,76,8.7,2019-11-27,Wednesday,13:00:00,11
2019-11-27 14:00:00,4.8,47,8.8,2019-11-27,Wednesday,14:00:00,11
2019-11-27 15:00:00,4.8,18,8.6,2019-11-27,Wednesday,15:00:00,11
2019-11-27 16:00:00,4.7,1,8.2,2019-11-27,Wednesday,16:00:00,11
2019-11-27 17:00:00,4.8,0,8.1,2019-11-27,Wednesday,17:00:00,11
2019-11-27 18:00:00,5.0,0,8.0,2019-11-27,Wednesday,18:00:00,11
2019-11-27 19:00:00,5.2,0,8.0,2019-11-27,Wednesday,19:00:00,11
2019-11-27 20:00:00,5.4,0,8.1,2019-11-27,Wednesday,20:00:00,11
2019-11-27 21:00:00,5.5,0,8.2,2019-11-27,Wednesday,21:00:00,11
2019-11-27 22:00:00,5.6,0,8.3,2019-11-27,Wednesday,22:00:00,11
2019-11-27 23:00:00,5.8,0,8.4,2019-11-27,Wednesday,23:00:00,11
2019-11-28 00:00:00,5.8,0,8.3,2019-11-28,Thursday,00:00:00,11
2019-11-28 01:00:00,5.9,0,8.3,2019-11-28,Thursday,01:00:00,11
2019-11-28 02:00:00,5.8,0,8.3,2019-11-28,Thursday,02:00:00,11
2019-11-28 03:00:00,5.9,0,8.3,2019-11-28,Thursday,03:00:00,11
2019-11-28 04:00:00,5.9,0,8.2,2019-11-28,Thursday,04:00:00,11
2019-11-28 05:00:00,6.0,0,8.3,2019-11-28,Thursday,05:00:00,11
2019-11-28 06:00:00,6.1,0,8.3,2019-11-28,Thursday,06:00:00,11
2019-11-28 07:00:00,6.1,9,8.3,2019-11-28,Thursday,07:00:00,11
2019-11-28 08:00:00,6.1,43,8.4,2019-11-28,Thursday,08:00:00,11
2019-11-28 09:00:00,6.3,88,8.8,2019-11-28,Thursday,09:00:00,11
2019-11-28 10:00:00,6.5,107,9.3,2019-11-28,Thursday,10:00:00,11
2019-11-28 11:00:00,6.8,120,9.5,2019-11-28,Thursday,11:00:00,11
2019-11-28 12:00:00,7.0,114,9.6,2019-11-28,Thursday,12:00:00,11
2019-11-28 13:00:00,6.9,86,9.5,2019-11-28,Thursday,13:00:00,11
2019-11-28 14:00:00,6.8,48,9.3,2019-11-28,Thursday,14:00:00,11
2019-11-28 15:00:00,6.7,20,8.9,2019-11-28,Thursday,15:00:00,11
2019-11-28 16:00:00,6.6,1,8.6,2019-11-28,Thursday,16:00:00,11
2019-11-28 17:00:00,6.5,0,8.4,2019-11-28,Thursday,17:00:00,11
2019-11-28 18:00:00,6.5,0,8.2,2019-11-28,Thursday,18:00:00,11
2019-11-28 19:00:00,6.5,0,8.0,2019-11-28,Thursday,19:00:00,11
2019-11-28 20:00:00,6.4,0,7.9,2019-11-28,Thursday,20:00:00,11
2019-11-28 21:00:00,6.5,0,7.9,2019-11-28,Thursday,21:00:00,11
2019-11-28 22:00:00,6.5,0,7.8,2019-11-28,Thursday,22:00:00,11
2019-11-28 23:00:00,6.4,0,7.7,2019-11-28,Thursday,23:00:00,11
2019-11-29 00:00:00,6.3,0,7.5,2019-11-29,Friday,00:00:00,11
2019-11-29 01:00:00,6.2,0,7.3,2019-11-29,Friday,01:00:00,11
2019-11-29 02:00:00,6.2,0,7.0,2019-11-29,Friday,02:00:00,11
2019-11-29 03:00:00,6.1,0,6.7,2019-11-29,Friday,03:00:00,11
2019-11-29 04:00:00,6.0,0,6.3,2019-11-29,Friday,04:00:00,11
2019-11-29 05:00:00,5.9,0,5.9,2019-11-29,Friday,05:00:00,11
2019-11-29 06:00:00,5.7,0,5.6,2019-11-29,Friday,06:00:00,11
2019-11-29 07:00:00,5.6,8,5.2,2019-11-29,Friday,07:00:00,11
2019-11-29 08:00:00,5.6,42,5.1,2019-11-29,Friday,08:00:00,11
2019-11-29 09:00:00,5.8,90,5.3,2019-11-29,Friday,09:00:00,11
2019-11-29 10:00:00,6.1,127,5.5,2019-11-29,Friday,10:00:00,11
2019-11-29 11:00:00,6.4,139,5.7,2019-11-29,Friday,11:00:00,11
2019-11-29 12:00:00,6.4,129,5.7,2019-11-29,Friday,12:00:00,11
2019-11-29 13:00:00,6.2,94,5.6,2019-11-29,Friday,13:00:00,11
2019-11-29 14:00:00,5.9,55,5.3,2019-11-29,Friday,14:00:00,11
2019-11-29 15:00:00,5.4,18,4.7,2019-11-29,Friday,15:00:00,11
2019-11-29 16:00:00,4.8,1,4.0,2019-11-29,Friday,16:00:00,11
2019-11-29 17:00:00,4.3,0,3.5,2019-11-29,Friday,17:00:00,11
2019-11-29 18:00:00,4.1,0,3.0,2019-11-29,Friday,18:00:00,11
2019-11-29 19:00:00,3.9,0,2.7,2019-11-29,Friday,19:00:00,11
2019-11-29 20:00:00,3.7,0,2.3,2019-11-29,Friday,20:00:00,11
2019-11-29 21:00:00,3.4,0,2.0,2019-11-29,Friday,21:00:00,11
2019-11-29 22:00:00,3.3,0,1.8,2019-11-29,Friday,22:00:00,11
2019-11-29 23:00:00,3.2,0,1.6,2019-11-29,Friday,23:00:00,11
2019-11-30 00:00:00,3.2,0,1.4,2019-11-30,Saturday,00:00:00,11
2019-11-30 01:00:00,3.0,0,1.3,2019-11-30,Saturday,01:00:00,11
2019-11-30 02:00:00,2.9,0,1.2,2019-11-30,Saturday,02:00:00,11
2019-11-30 03:00:00,2.9,0,1.1,2019-11-30,Saturday,03:00:00,11
2019-11-30 04:00:00,2.8,0,1.0,2019-11-30,Saturday,04:00:00,11
2019-11-30 05:00:00,2.7,0,0.9,2019-11-30,Saturday,05:00:00,11
2019-11-30 06:00:00,2.7,0,0.7,2019-11-30,Saturday,06:00:00,11
2019-11-30 07:00:00,2.6,11,0.6,2019-11-30,Saturday,07:00:00,11
2019-11-30 08:00:00,2.5,47,0.8,2019-11-30,Saturday,08:00:00,11
2019-11-30 09:00:00,2.6,104,1.7,2019-11-30,Saturday,09:00:00,11
2019-11-30 10:00:00,2.7,175,2.9,2019-11-30,Saturday,10:00:00,11
2019-11-30 11:00:00,2.9,206,3.7,2019-11-30,Saturday,11:00:00,11
2019-11-30 12:00:00,3.0,189,4.2,2019-11-30,Saturday,12:00:00,11
2019-11-30 13:00:00,3.0,152,4.4,2019-11-30,Saturday,13:00:00,11
2019-11-30 14:00:00,2.9,85,4.3,2019-11-30,Saturday,14:00:00,11
2019-11-30 15:00:00,2.7,26,3.5,2019-11-30,Saturday,15:00:00,11
2019-11-30 16:00:00,2.4,1,2.2,2019-11-30,Saturday,16:00:00,11
2019-11-30 17:00:00,2.4,0,1.4,2019-11-30,Saturday,17:00:00,11
2019-11-30 18:00:00,2.5,0,0.8,2019-11-30,Saturday,18:00:00,11
2019-11-30 19:00:00,2.4,0,0.4,2019-11-30,Saturday,19:00:00,11
2019-11-30 20:00:00,2.3,0,0.1,2019-11-30,Saturday,20:00:00,11
2019-11-30 21:00:00,2.3,0,-0.2,2019-11-30,Saturday,21:00:00,11
2019-11-30 22:00:00,2.4,0,-0.4,2019-11-30,Saturday,22:00:00,11
2019-11-30 23:00:00,2.4,0,-0.5,2019-11-30,Saturday,23:00:00,11
2019-12-01 00:00:00,2.5,0,-0.7,2019-12-01,Sunday,00:00:00,12
2019-12-01 01:00:00,2.5,0,-0.8,2019-12-01,Sunday,01:00:00,12
2019-12-01 02:00:00,2.4,0,-0.8,2019-12-01,Sunday,02:00:00,12
2019-12-01 03:00:00,2.4,0,-0.9,2019-12-01,Sunday,03:00:00,12
2019-12-01 04:00:00,2.5,0,-1.0,2019-12-01,Sunday,04:00:00,12
2019-12-01 05:00:00,2.5,0,-1.0,2019-12-01,Sunday,05:00:00,12
2019-12-01 06:00:00,2.7,0,-0.9,2019-12-01,Sunday,06:00:00,12
2019-12-01 07:00:00,2.8,8,-0.9,2019-12-01,Sunday,07:00:00,12
2019-12-01 08:00:00,2.7,37,-0.7,2019-12-01,Sunday,08:00:00,12
2019-12-01 09:00:00,2.8,73,-0.1,2019-12-01,Sunday,09:00:00,12
2019-12-01 10:00:00,2.8,116,0.5,2019-12-01,Sunday,10:00:00,12
2019-12-01 11:00:00,2.8,125,1.1,2019-12-01,Sunday,11:00:00,12
2019-12-01 12:00:00,2.6,116,1.5,2019-12-01,Sunday,12:00:00,12
2019-12-01 13:00:00,2.7,77,1.7,2019-12-01,Sunday,13:00:00,12
2019-12-01 14:00:00,2.6,45,1.7,2019-12-01,Sunday,14:00:00,12
2019-12-01 15:00:00,2.5,14,1.4,2019-12-01,Sunday,15:00:00,12
2019-12-01 16:00:00,2.4,0,1.1,2019-12-01,Sunday,16:00:00,12
2019-12-01 17:00:00,2.3,0,0.9,2019-12-01,Sunday,17:00:00,12
2019-12-01 18:00:00,2.3,0,0.8,2019-12-01,Sunday,18:00:00,12
2019-12-01 19:00:00,2.2,0,0.8,2019-12-01,Sunday,19:00:00,12
2019-12-01 20:00:00,2.2,0,0.7,2019-12-01,Sunday,20:00:00,12
2019-12-01 21:00:00,2.1,0,0.6,2019-12-01,Sunday,21:00:00,12
2019-12-01 22:00:00,2.2,0,0.6,2019-12-01,Sunday,22:00:00,12
2019-12-01 23:00:00,2.3,0,0.6,2019-12-01,Sunday,23:00:00,12
2019-12-02 00:00:00,2.4,0,0.5,2019-12-02,Monday,00:00:00,12
2019-12-02 01:00:00,2.5,0,0.5,2019-12-02,Monday,01:00:00,12
2019-12-02 02:00:00,2.6,0,0.4,2019-12-02,Monday,02:00:00,12
2019-12-02 03:00:00,2.8,0,0.4,2019-12-02,Monday,03:00:00,12
2019-12-02 04:00:00,2.9,0,0.3,2019-12-02,Monday,04:00:00,12
2019-12-02 05:00:00,3.0,0,0.3,2019-12-02,Monday,05:00:00,12
2019-12-02 06:00:00,3.2,0,0.2,2019-12-02,Monday,06:00:00,12
2019-12-02 07:00:00,3.3,4,0.2,2019-12-02,Monday,07:00:00,12
2019-12-02 08:00:00,3.3,37,0.4,2019-12-02,Monday,08:00:00,12
2019-12-02 09:00:00,3.4,94,1.1,2019-12-02,Monday,09:00:00,12
2019-12-02 10:00:00,3.7,135,2.0,2019-12-02,Monday,10:00:00,12
2019-12-02 11:00:00,3.9,146,2.7,2019-12-02,Monday,11:00:00,12
2019-12-02 12:00:00,4.2,146,3.1,2019-12-02,Monday,12:00:00,12
2019-12-02 13:00:00,4.3,111,3.4,2019-12-02,Monday,13:00:00,12
2019-12-02 14:00:00,4.2,61,3.3,2019-12-02,Monday,14:00:00,12
2019-12-02 15:00:00,4.1,19,3.0,2019-12-02,Monday,15:00:00,12
2019-12-02 16:00:00,3.8,0,2.5,2019-12-02,Monday,16:00:00,12
2019-12-02 17:00:00,3.7,0,2.2,2019-12-02,Monday,17:00:00,12
2019-12-02 18:00:00,3.6,0,2.0,2019-12-02,Monday,18:00:00,12
2019-12-02 19:00:00,3.3,0,1.9,2019-12-02,Monday,19:00:00,12
2019-12-02 20:00:00,3.2,0,1.8,2019-12-02,Monday,20:00:00,12
2019-12-02 21:00:00,3.0,0,1.7,2019-12-02,Monday,21:00:00,12
2019-12-02 22:00:00,2.9,0,1.5,2019-12-02,Monday,22:00:00,12
2019-12-02 23:00:00,2.8,0,1.4,2019-12-02,Monday,23:00:00,12
2019-12-03 00:00:00,2.7,0,1.3,2019-12-03,Tuesday,00:00:00,12
2019-12-03 01:00:00,2.6,0,1.2,2019-12-03,Tuesday,01:00:00,12
2019-12-03 02:00:00,2.5,0,1.1,2019-12-03,Tuesday,02:00:00,12
2019-12-03 03:00:00,2.4,0,1.0,2019-12-03,Tuesday,03:00:00,12
2019-12-03 04:00:00,2.3,0,1.0,2019-12-03,Tuesday,04:00:00,12
2019-12-03 05:00:00,2.3,0,0.9,2019-12-03,Tuesday,05:00:00,12
2019-12-03 06:00:00,2.3,0,0.8,2019-12-03,Tuesday,06:00:00,12
2019-12-03 07:00:00,2.3,6,0.8,2019-12-03,Tuesday,07:00:00,12
2019-12-03 08:00:00,2.3,41,1.2,2019-12-03,Tuesday,08:00:00,12
2019-12-03 09:00:00,2.4,95,2.0,2019-12-03,Tuesday,09:00:00,12
2019-12-03 10:00:00,2.6,145,2.9,2019-12-03,Tuesday,10:00:00,12
2019-12-03 11:00:00,2.9,163,3.7,2019-12-03,Tuesday,11:00:00,12
2019-12-03 12:00:00,3.1,157,4.2,2019-12-03,Tuesday,12:00:00,12
2019-12-03 13:00:00,3.1,117,4.5,2019-12-03,Tuesday,13:00:00,12
2019-12-03 14:00:00,3.2,69,4.5,2019-12-03,Tuesday,14:00:00,12
2019-12-03 15:00:00,3.1,21,4.0,2019-12-03,Tuesday,15:00:00,12
2019-12-03 16:00:00,3.0,0,3.3,2019-12-03,Tuesday,16:00:00,12
2019-12-03 17:00:00,3.0,0,3.0,2019-12-03,Tuesday,17:00:00,12
2019-12-03 18:00:00,3.2,0,2.7,2019-12-03,Tuesday,18:00:00,12
2019-12-03 19:00:00,3.3,0,2.5,2019-12-03,Tuesday,19:00:00,12
2019-12-03 20:00:00,3.4,0,2.3,2019-12-03,Tuesday,20:00:00,12
2019-12-03 21:00:00,3.5,0,2.1,2019-12-03,Tuesday,21:00:00,12
2019-12-03 22:00:00,3.6,0,1.9,2019-12-03,Tuesday,22:00:00,12
2019-12-03 23:00:00,3.6,0,1.6,2019-12-03,Tuesday,23:00:00,12
2019-12-04 00:00:00,3.5,0,1.4,2019-12-04,Wednesday,00:00:00,12
2019-12-04 01:00:00,3.5,0,1.1,2019-12-04,Wednesday,01:00:00,12
2019-12-04 02:00:00,3.4,0,0.8,2019-12-04,Wednesday,02:00:00,12
2019-12-04 03:00:00,3.3,0,0.5,2019-12-04,Wednesday,03:00:00,12
2019-12-04 04:00:00,3.2,0,0.3,2019-12-04,Wednesday,04:00:00,12
2019-12-04 05:00:00,3.2,0,0.1,2019-12-04,Wednesday,05:00:00,12
2019-12-04 06:00:00,3.1,0,-0.1,2019-12-04,Wednesday,06:00:00,12
2019-12-04 07:00:00,3.0,11,-0.3,2019-12-04,Wednesday,07:00:00,12
2019-12-04 08:00:00,3.0,56,0.0,2019-12-04,Wednesday,08:00:00,12
2019-12-04 09:00:00,3.0,125,1.0,2019-12-04,Wednesday,09:00:00,12
2019-12-04 10:00:00,3.2,185,2.1,2019-12-04,Wednesday,10:00:00,12
2019-12-04 11:00:00,3.4,211,3.1,2019-12-04,Wednesday,11:00:00,12
2019-12-04 12:00:00,3.5,207,3.9,2019-12-04,Wednesday,12:00:00,12
2019-12-04 13:00:00,3.4,167,4.4,2019-12-04,Wednesday,13:00:00,12
2019-12-04 14:00:00,3.3,94,4.3,2019-12-04,Wednesday,14:00:00,12
2019-12-04 15:00:00,3.1,28,3.3,2019-12-04,Wednesday,15:00:00,12
2019-12-04 16:00:00,2.9,1,2.0,2019-12-04,Wednesday,16:00:00,12
2019-12-04 17:00:00,2.8,0,1.3,2019-12-04,Wednesday,17:00:00,12
2019-12-04 18:00:00,2.7,0,0.7,2019-12-04,Wednesday,18:00:00,12
2019-12-04 19:00:00,2.5,0,0.3,2019-12-04,Wednesday,19:00:00,12
2019-12-04 20:00:00,2.5,0,-0.1,2019-12-04,Wednesday,20:00:00,12
2019-12-04 21:00:00,2.5,0,-0.4,2019-12-04,Wednesday,21:00:00,12
2019-12-04 22:00:00,2.4,0,-0.7,2019-12-04,Wednesday,22:00:00,12
2019-12-04 23:00:00,2.4,0,-1.0,2019-12-04,Wednesday,23:00:00,12
2019-12-05 00:00:00,2.5,0,-1.3,2019-12-05,Thursday,00:00:00,12
2019-12-05 01:00:00,2.5,0,-1.5,2019-12-05,Thursday,01:00:00,12
2019-12-05 02:00:00,2.4,0,-1.7,2019-12-05,Thursday,02:00:00,12
2019-12-05 03:00:00,2.4,0,-1.9,2019-12-05,Thursday,03:00:00,12
2019-12-05 04:00:00,2.5,0,-2.0,2019-12-05,Thursday,04:00:00,12
2019-12-05 05:00:00,2.6,0,-2.2,2019-12-05,Thursday,05:00:00,12
2019-12-05 06:00:00,2.6,0,-2.2,2019-12-05,Thursday,06:00:00,12
2019-12-05 07:00:00,2.7,10,-2.3,2019-12-05,Thursday,07:00:00,12
2019-12-05 08:00:00,2.8,55,-1.9,2019-12-05,Thursday,08:00:00,12
2019-12-05 09:00:00,2.8,128,-0.7,2019-12-05,Thursday,09:00:00,12
2019-12-05 10:00:00,3.0,187,0.4,2019-12-05,Thursday,10:00:00,12
2019-12-05 11:00:00,3.2,213,1.4,2019-12-05,Thursday,11:00:00,12
2019-12-05 12:00:00,3.4,193,2.1,2019-12-05,Thursday,12:00:00,12
2019-12-05 13:00:00,3.5,146,2.4,2019-12-05,Thursday,13:00:00,12
2019-12-05 14:00:00,3.5,79,2.1,2019-12-05,Thursday,14:00:00,12
2019-12-05 15:00:00,3.5,20,1.3,2019-12-05,Thursday,15:00:00,12
2019-12-05 16:00:00,3.5,0,0.4,2019-12-05,Thursday,16:00:00,12
2019-12-05 17:00:00,3.7,0,0.0,2019-12-05,Thursday,17:00:00,12
2019-12-05 18:00:00,4.0,0,-0.2,2019-12-05,Thursday,18:00:00,12
2019-12-05 19:00:00,4.1,0,-0.4,2019-12-05,Thursday,19:00:00,12
2019-12-05 20:00:00,4.4,0,-0.5,2019-12-05,Thursday,20:00:00,12
2019-12-05 21:00:00,4.6,0,-0.6,2019-12-05,Thursday,21:00:00,12
2019-12-05 22:00:00,4.8,0,-0.7,2019-12-05,Thursday,22:00:00,12
2019-12-05 23:00:00,5.0,0,-0.8,2019-12-05,Thursday,23:00:00,12
2019-12-06 00:00:00,5.2,0,-0.9,2019-12-06,Friday,00:00:00,12
2019-12-06 01:00:00,5.2,0,-0.8,2019-12-06,Friday,01:00:00,12
2019-12-06 02:00:00,5.5,0,-0.6,2019-12-06,Friday,02:00:00,12
2019-12-06 03:00:00,5.6,0,-0.5,2019-12-06,Friday,03:00:00,12
2019-12-06 04:00:00,5.6,0,-0.4,2019-12-06,Friday,04:00:00,12
2019-12-06 05:00:00,5.6,0,-0.3,2019-12-06,Friday,05:00:00,12
2019-12-06 06:00:00,5.6,0,-0.1,2019-12-06,Friday,06:00:00,12
2019-12-06 07:00:00,5.7,9,0.0,2019-12-06,Friday,07:00:00,12
2019-12-06 08:00:00,5.6,46,0.4,2019-12-06,Friday,08:00:00,12
2019-12-06 09:00:00,5.7,98,1.1,2019-12-06,Friday,09:00:00,12
2019-12-06 10:00:00,5.7,132,1.9,2019-12-06,Friday,10:00:00,12
2019-12-06 11:00:00,5.8,142,2.6,2019-12-06,Friday,11:00:00,12
2019-12-06 12:00:00,5.9,135,3.3,2019-12-06,Friday,12:00:00,12
2019-12-06 13:00:00,5.9,106,3.7,2019-12-06,Friday,13:00:00,12
2019-12-06 14:00:00,5.8,63,3.8,2019-12-06,Friday,14:00:00,12
2019-12-06 15:00:00,5.9,18,3.5,2019-12-06,Friday,15:00:00,12
2019-12-06 16:00:00,5.8,0,3.3,2019-12-06,Friday,16:00:00,12
2019-12-06 17:00:00,5.9,0,3.3,2019-12-06,Friday,17:00:00,12
2019-12-06 18:00:00,6.0,0,3.5,2019-12-06,Friday,18:00:00,12
2019-12-06 19:00:00,6.2,0,3.7,2019-12-06,Friday,19:00:00,12
2019-12-06 20:00:00,6.2,0,4.0,2019-12-06,Friday,20:00:00,12
2019-12-06 21:00:00,6.3,0,4.2,2019-12-06,Friday,21:00:00,12
2019-12-06 22:00:00,6.4,0,4.4,2019-12-06,Friday,22:00:00,12
2019-12-06 23:00:00,6.5,0,4.7,2019-12-06,Friday,23:00:00,12
2019-12-07 00:00:00,6.5,0,5.0,2019-12-07,Saturday,00:00:00,12
2019-12-07 01:00:00,6.6,0,5.4,2019-12-07,Saturday,01:00:00,12
2019-12-07 02:00:00,6.6,0,5.7,2019-12-07,Saturday,02:00:00,12
2019-12-07 03:00:00,6.6,0,6.0,2019-12-07,Saturday,03:00:00,12
2019-12-07 04:00:00,6.6,0,6.3,2019-12-07,Saturday,04:00:00,12
2019-12-07 05:00:00,6.6,0,6.5,2019-12-07,Saturday,05:00:00,12
2019-12-07 06:00:00,6.5,0,6.7,2019-12-07,Saturday,06:00:00,12
2019-12-07 07:00:00,6.4,3,6.8,2019-12-07,Saturday,07:00:00,12
2019-12-07 08:00:00,6.3,23,6.9,2019-12-07,Saturday,08:00:00,12
2019-12-07 09:00:00,6.2,67,7.2,2019-12-07,Saturday,09:00:00,12
2019-12-07 10:00:00,6.2,97,7.5,2019-12-07,Saturday,10:00:00,12
2019-12-07 11:00:00,6.3,111,7.7,2019-12-07,Saturday,11:00:00,12
2019-12-07 12:00:00,6.3,94,7.9,2019-12-07,Saturday,12:00:00,12
2019-12-07 13:00:00,6.1,81,7.9,2019-12-07,Saturday,13:00:00,12
2019-12-07 14:00:00,5.8,43,7.7,2019-12-07,Saturday,14:00:00,12
2019-12-07 15:00:00,5.5,13,7.4,2019-12-07,Saturday,15:00:00,12
2019-12-07 16:00:00,5.2,0,7.1,2019-12-07,Saturday,16:00:00,12
2019-12-07 17:00:00,5.0,0,6.9,2019-12-07,Saturday,17:00:00,12
2019-12-07 18:00:00,5.0,0,6.7,2019-12-07,Saturday,18:00:00,12
2019-12-07 19:00:00,4.9,0,6.6,2019-12-07,Saturday,19:00:00,12
2019-12-07 20:00:00,4.9,0,6.5,2019-12-07,Saturday,20:00:00,12
2019-12-07 21:00:00,5.0,0,6.5,2019-12-07,Saturday,21:00:00,12
2019-12-07 22:00:00,5.0,0,6.5,2019-12-07,Saturday,22:00:00,12
2019-12-07 23:00:00,5.1,0,6.5,2019-12-07,Saturday,23:00:00,12
2019-12-08 00:00:00,5.2,0,6.5,2019-12-08,Sunday,00:00:00,12
2019-12-08 01:00:00,5.3,0,6.5,2019-12-08,Sunday,01:00:00,12
2019-12-08 02:00:00,5.5,0,6.5,2019-12-08,Sunday,02:00:00,12
2019-12-08 03:00:00,5.9,0,6.5,2019-12-08,Sunday,03:00:00,12
2019-12-08 04:00:00,6.1,0,6.6,2019-12-08,Sunday,04:00:00,12
2019-12-08 05:00:00,6.5,0,6.6,2019-12-08,Sunday,05:00:00,12
2019-12-08 06:00:00,6.8,0,6.6,2019-12-08,Sunday,06:00:00,12
2019-12-08 07:00:00,7.1,5,6.7,2019-12-08,Sunday,07:00:00,12
2019-12-08 08:00:00,7.3,33,6.9,2019-12-08,Sunday,08:00:00,12
2019-12-08 09:00:00,7.6,78,7.5,2019-12-08,Sunday,09:00:00,12
2019-12-08 10:00:00,7.8,106,8.1,2019-12-08,Sunday,10:00:00,12
2019-12-08 11:00:00,8.1,108,8.6,2019-12-08,Sunday,11:00:00,12
2019-12-08 12:00:00,8.2,101,8.9,2019-12-08,Sunday,12:00:00,12
2019-12-08 13:00:00,8.0,77,9.1,2019-12-08,Sunday,13:00:00,12
2019-12-08 14:00:00,7.7,45,9.1,2019-12-08,Sunday,14:00:00,12
2019-12-08 15:00:00,7.5,12,8.9,2019-12-08,Sunday,15:00:00,12
2019-12-08 16:00:00,7.2,0,8.6,2019-12-08,Sunday,16:00:00,12
2019-12-08 17:00:00,7.0,0,8.3,2019-12-08,Sunday,17:00:00,12
2019-12-08 18:00:00,6.7,0,8.1,2019-12-08,Sunday,18:00:00,12
2019-12-08 19:00:00,6.5,0,7.9,2019-12-08,Sunday,19:00:00,12
2019-12-08 20:00:00,6.3,0,7.7,2019-12-08,Sunday,20:00:00,12
2019-12-08 21:00:00,6.4,0,7.5,2019-12-08,Sunday,21:00:00,12
2019-12-08 22:00:00,6.4,0,7.2,2019-12-08,Sunday,22:00:00,12
2019-12-08 23:00:00,6.5,0,7.0,2019-12-08,Sunday,23:00:00,12
2019-12-09 00:00:00,6.6,0,6.7,2019-12-09,Monday,00:00:00,12
2019-12-09 01:00:00,6.7,0,6.5,2019-12-09,Monday,01:00:00,12
2019-12-09 02:00:00,6.6,0,6.3,2019-12-09,Monday,02:00:00,12
2019-12-09 03:00:00,6.6,0,6.1,2019-12-09,Monday,03:00:00,12
2019-12-09 04:00:00,6.5,0,5.9,2019-12-09,Monday,04:00:00,12
2019-12-09 05:00:00,6.3,0,5.7,2019-12-09,Monday,05:00:00,12
2019-12-09 06:00:00,6.3,0,5.6,2019-12-09,Monday,06:00:00,12
2019-12-09 07:00:00,6.3,4,5.5,2019-12-09,Monday,07:00:00,12
2019-12-09 08:00:00,6.4,33,5.6,2019-12-09,Monday,08:00:00,12
2019-12-09 09:00:00,6.4,81,6.0,2019-12-09,Monday,09:00:00,12
2019-12-09 10:00:00,6.5,137,6.4,2019-12-09,Monday,10:00:00,12
2019-12-09 11:00:00,6.6,158,6.7,2019-12-09,Monday,11:00:00,12
2019-12-09 12:00:00,6.5,128,6.9,2019-12-09,Monday,12:00:00,12
2019-12-09 13:00:00,6.2,86,6.8,2019-12-09,Monday,13:00:00,12
2019-12-09 14:00:00,5.7,44,6.5,2019-12-09,Monday,14:00:00,12
2019-12-09 15:00:00,5.2,13,6.1,2019-12-09,Monday,15:00:00,12
2019-12-09 16:00:00,5.1,0,5.6,2019-12-09,Monday,16:00:00,12
2019-12-09 17:00:00,5.1,0,5.4,2019-12-09,Monday,17:00:00,12
2019-12-09 18:00:00,5.3,0,5.1,2019-12-09,Monday,18:00:00,12
2019-12-09 19:00:00,5.5,0,4.9,2019-12-09,Monday,19:00:00,12
2019-12-09 20:00:00,5.6,0,4.7,2019-12-09,Monday,20:00:00,12
2019-12-09 21:00:00,5.7,0,4.5,2019-12-09,Monday,21:00:00,12
2019-12-09 22:00:00,5.7,0,4.2,2019-12-09,Monday,22:00:00,12
2019-12-09 23:00:00,5.7,0,3.8,2019-12-09,Monday,23:00:00,12
2019-12-10 00:00:00,5.6,0,3.5,2019-12-10,Tuesday,00:00:00,12
2019-12-10 01:00:00,5.4,0,3.2,2019-12-10,Tuesday,01:00:00,12
2019-12-10 02:00:00,5.2,0,2.9,2019-12-10,Tuesday,02:00:00,12
2019-12-10 03:00:00,4.9,0,2.5,2019-12-10,Tuesday,03:00:00,12
2019-12-10 04:00:00,4.6,0,2.1,2019-12-10,Tuesday,04:00:00,12
2019-12-10 05:00:00,4.3,0,1.8,2019-12-10,Tuesday,05:00:00,12
2019-12-10 06:00:00,4.0,0,1.5,2019-12-10,Tuesday,06:00:00,12
2019-12-10 07:00:00,3.7,5,1.3,2019-12-10,Tuesday,07:00:00,12
2019-12-10 08:00:00,3.4,36,1.2,2019-12-10,Tuesday,08:00:00,12
2019-12-10 09:00:00,3.3,94,1.8,2019-12-10,Tuesday,09:00:00,12
2019-12-10 10:00:00,3.5,154,2.7,2019-12-10,Tuesday,10:00:00,12
2019-12-10 11:00:00,3.7,179,3.4,2019-12-10,Tuesday,11:00:00,12
2019-12-10 12:00:00,3.9,178,3.9,2019-12-10,Tuesday,12:00:00,12
2019-12-10 13:00:00,4.1,141,4.1,2019-12-10,Tuesday,13:00:00,12
