datetime,wind_speed,solar_radiation,temperature,date,day_of_week,time,month
2020-12-04 18:00:00,3.4,0,1.9,2020-12-04,Friday,18:00:00,12
2020-12-04 19:00:00,3.2,0,1.7,2020-12-04,Friday,19:00:00,12
2020-12-04 20:00:00,3.0,0,1.4,2020-12-04,Friday,20:00:00,12
2020-12-04 21:00:00,2.8,0,1.3,2020-12-04,Friday,21:00:00,12
2020-12-04 22:00:00,2.8,0,1.2,2020-12-04,Friday,22:00:00,12
2020-12-04 23:00:00,2.7,0,1.2,2020-12-04,Friday,23:00:00,12
2020-12-05 00:00:00,2.8,0,1.2,2020-12-05,Saturday,00:00:00,12
2020-12-05 01:00:00,2.9,0,1.1,2020-12-05,Saturday,01:00:00,12
2020-12-05 02:00:00,3.0,0,1.2,2020-12-05,Saturday,02:00:00,12
2020-12-05 03:00:00,3.1,0,1.2,2020-12-05,Saturday,03:00:00,12
2020-12-05 04:00:00,3.2,0,1.2,2020-12-05,Saturday,04:00:00,12
2020-12-05 05:00:00,3.2,0,1.3,2020-12-05,Saturday,05:00:00,12
2020-12-05 06:00:00,3.2,0,1.3,2020-12-05,Saturday,06:00:00,12
2020-12-05 07:00:00,3.0,8,1.2,2020-12-05,Saturday,07:00:00,12
2020-12-05 08:00:00,3.1,42,1.4,2020-12-05,Saturday,08:00:00,12
2020-12-05 09:00:00,3.1,82,2.1,2020-12-05,Saturday,09:00:00,12
2020-12-05 10:00:00,3.2,110,2.7,2020-12-05,Saturday,10:00:00,12
2020-12-05 11:00:00,3.4,119,3.2,2020-12-05,Saturday,11:00:00,12
2020-12-05 12:00:00,3.3,109,3.6,2020-12-05,Saturday,12:00:00,12
2020-12-05 13:00:00,3.2,80,3.6,2020-12-05,Saturday,13:00:00,12
2020-12-05 14:00:00,3.1,42,3.4,2020-12-05,Saturday,14:00:00,12
2020-12-05 15:00:00,3.0,11,3.0,2020-12-05,Saturday,15:00:00,12
2020-12-05 16:00:00,2.8,0,2.4,2020-12-05,Saturday,16:00:00,12
2020-12-05 17:00:00,2.7,0,2.1,2020-12-05,Saturday,17:00:00,12
2020-12-05 18:00:00,2.7,0,1.9,2020-12-05,Saturday,18:00:00,12
2020-12-05 19:00:00,2.7,0,1.7,2020-12-05,Saturday,19:00:00,12
2020-12-05 20:00:00,2.7,0,1.6,2020-12-05,Saturday,20:00:00,12
2020-12-05 21:00:00,2.5,0,1.6,2020-12-05,Saturday,21:00:00,12
2020-12-05 22:00:00,2.5,0,1.5,2020-12-05,Saturday,22:00:00,12
2020-12-05 23:00:00,2.3,0,1.6,2020-12-05,Saturday,23:00:00,12
2020-12-06 00:00:00,2.3,0,1.5,2020-12-06,Sunday,00:00:00,12
2020-12-06 01:00:00,2.3,0,1.5,2020-12-06,Sunday,01:00:00,12
2020-12-06 02:00:00,2.3,0,1.6,2020-12-06,Sunday,02:00:00,12
2020-12-06 03:00:00,2.4,0,1.7,2020-12-06,Sunday,03:00:00,12
2020-12-06 04:00:00,2.5,0,1.9,2020-12-06,Sunday,04:00:00,12
2020-12-06 05:00:00,2.5,0,2.0,2020-12-06,Sunday,05:00:00,12
2020-12-06 06:00:00,2.7,0,2.1,2020-12-06,Sunday,06:00:00,12
2020-12-06 07:00:00,2.8,6,2.2,2020-12-06,Sunday,07:00:00,12
2020-12-06 08:00:00,2.8,27,2.4,2020-12-06,Sunday,08:00:00,12
2020-12-06 09:00:00,2.8,61,2.9,2020-12-06,Sunday,09:00:00,12
2020-12-06 10:00:00,2.8,89,3.4,2020-12-06,Sunday,10:00:00,12
2020-12-06 11:00:00,2.9,96,3.9,2020-12-06,Sunday,11:00:00,12
2020-12-06 12:00:00,2.9,85,4.2,2020-12-06,Sunday,12:00:00,12
2020-12-06 13:00:00,3.0,62,4.4,2020-12-06,Sunday,13:00:00,12
2020-12-06 14:00:00,2.9,28,4.3,2020-12-06,Sunday,14:00:00,12
2020-12-06 15:00:00,2.7,6,4.0,2020-12-06,Sunday,15:00:00,12
2020-12-06 16:00:00,2.6,0,3.6,2020-12-06,Sunday,16:00:00,12
2020-12-06 17:00:00,2.5,0,3.5,2020-12-06,Sunday,17:00:00,12
2020-12-06 18:00:00,2.5,0,3.4,2020-12-06,Sunday,18:00:00,12
2020-12-06 19:00:00,2.5,0,3.3,2020-12-06,Sunday,19:00:00,12
2020-12-06 20:00:00,2.5,0,3.3,2020-12-06,Sunday,20:00:00,12
2020-12-06 21:00:00,2.7,0,3.3,2020-12-06,Sunday,21:00:00,12
2020-12-06 22:00:00,2.8,0,3.3,2020-12-06,Sunday,22:00:00,12
2020-12-06 23:00:00,2.8,0,3.3,2020-12-06,Sunday,23:00:00,12
2020-12-07 00:00:00,2.9,0,3.2,2020-12-07,Monday,00:00:00,12
2020-12-07 01:00:00,3.0,0,3.2,2020-12-07,Monday,01:00:00,12
2020-12-07 02:00:00,3.2,0,3.2,2020-12-07,Monday,02:00:00,12
2020-12-07 03:00:00,3.3,0,3.2,2020-12-07,Monday,03:00:00,12
2020-12-07 04:00:00,3.5,0,3.2,2020-12-07,Monday,04:00:00,12
2020-12-07 05:00:00,3.6,0,3.2,2020-12-07,Monday,05:00:00,12
2020-12-07 06:00:00,3.7,0,3.2,2020-12-07,Monday,06:00:00,12
2020-12-07 07:00:00,3.8,2,3.1,2020-12-07,Monday,07:00:00,12
2020-12-07 08:00:00,3.9,22,3.1,2020-12-07,Monday,08:00:00,12
2020-12-07 09:00:00,4.0,51,3.4,2020-12-07,Monday,09:00:00,12
2020-12-07 10:00:00,4.1,80,3.6,2020-12-07,Monday,10:00:00,12
2020-12-07 11:00:00,4.1,95,3.9,2020-12-07,Monday,11:00:00,12
2020-12-07 12:00:00,4.1,98,4.0,2020-12-07,Monday,12:00:00,12
2020-12-07 13:00:00,3.9,97,4.1,2020-12-07,Monday,13:00:00,12
2020-12-07 14:00:00,3.8,50,4.0,2020-12-07,Monday,14:00:00,12
2020-12-07 15:00:00,3.7,14,3.7,2020-12-07,Monday,15:00:00,12
2020-12-07 16:00:00,3.4,0,3.3,2020-12-07,Monday,16:00:00,12
2020-12-07 17:00:00,3.2,0,3.0,2020-12-07,Monday,17:00:00,12
2020-12-07 18:00:00,3.1,0,2.7,2020-12-07,Monday,18:00:00,12
2020-12-07 19:00:00,2.9,0,2.5,2020-12-07,Monday,19:00:00,12
2020-12-07 20:00:00,2.8,0,2.2,2020-12-07,Monday,20:00:00,12
2020-12-07 21:00:00,2.7,0,2.0,2020-12-07,Monday,21:00:00,12
2020-12-07 22:00:00,2.6,0,1.8,2020-12-07,Monday,22:00:00,12
2020-12-07 23:00:00,2.5,0,1.6,2020-12-07,Monday,23:00:00,12
2020-12-08 00:00:00,2.5,0,1.5,2020-12-08,Tuesday,00:00:00,12
2020-12-08 01:00:00,2.5,0,1.4,2020-12-08,Tuesday,01:00:00,12
2020-12-08 02:00:00,2.5,0,1.3,2020-12-08,Tuesday,02:00:00,12
2020-12-08 03:00:00,2.5,0,1.3,2020-12-08,Tuesday,03:00:00,12
2020-12-08 04:00:00,2.5,0,1.2,2020-12-08,Tuesday,04:00:00,12
2020-12-08 05:00:00,2.5,0,1.2,2020-12-08,Tuesday,05:00:00,12
2020-12-08 06:00:00,2.5,0,1.2,2020-12-08,Tuesday,06:00:00,12
2020-12-08 07:00:00,2.6,5,1.1,2020-12-08,Tuesday,07:00:00,12
2020-12-08 08:00:00,2.6,32,1.1,2020-12-08,Tuesday,08:00:00,12
2020-12-08 09:00:00,2.6,87,1.7,2020-12-08,Tuesday,09:00:00,12
2020-12-08 10:00:00,2.7,143,2.5,2020-12-08,Tuesday,10:00:00,12
2020-12-08 11:00:00,2.9,149,3.2,2020-12-08,Tuesday,11:00:00,12
2020-12-08 12:00:00,2.9,155,3.7,2020-12-08,Tuesday,12:00:00,12
2020-12-08 13:00:00,2.9,125,3.9,2020-12-08,Tuesday,13:00:00,12
2020-12-08 14:00:00,2.9,63,3.7,2020-12-08,Tuesday,14:00:00,12
2020-12-08 15:00:00,2.7,15,2.9,2020-12-08,Tuesday,15:00:00,12
2020-12-08 16:00:00,2.5,0,2.1,2020-12-08,Tuesday,16:00:00,12
2020-12-08 17:00:00,2.6,0,1.8,2020-12-08,Tuesday,17:00:00,12
2020-12-08 18:00:00,2.6,0,1.6,2020-12-08,Tuesday,18:00:00,12
2020-12-08 19:00:00,2.6,0,1.4,2020-12-08,Tuesday,19:00:00,12
2020-12-08 20:00:00,2.6,0,1.3,2020-12-08,Tuesday,20:00:00,12
2020-12-08 21:00:00,2.6,0,1.2,2020-12-08,Tuesday,21:00:00,12
2020-12-08 22:00:00,2.6,0,1.2,2020-12-08,Tuesday,22:00:00,12
2020-12-08 23:00:00,2.6,0,1.1,2020-12-08,Tuesday,23:00:00,12
2020-12-09 00:00:00,2.6,0,1.1,2020-12-09,Wednesday,00:00:00,12
2020-12-09 01:00:00,2.6,0,1.1,2020-12-09,Wednesday,01:00:00,12
2020-12-09 02:00:00,2.6,0,1.1,2020-12-09,Wednesday,02:00:00,12
2020-12-09 03:00:00,2.6,0,1.1,2020-12-09,Wednesday,03:00:00,12
2020-12-09 04:00:00,2.6,0,1.2,2020-12-09,Wednesday,04:00:00,12
2020-12-09 05:00:00,2.6,0,1.2,2020-12-09,Wednesday,05:00:00,12
2020-12-09 06:00:00,2.6,0,1.1,2020-12-09,Wednesday,06:00:00,12
2020-12-09 07:00:00,2.5,1,1.1,2020-12-09,Wednesday,07:00:00,12
2020-12-09 08:00:00,2.5,10,1.2,2020-12-09,Wednesday,08:00:00,12
2020-12-09 09:00:00,2.4,31,1.4,2020-12-09,Wednesday,09:00:00,12
2020-12-09 10:00:00,2.4,48,1.7,2020-12-09,Wednesday,10:00:00,12
2020-12-09 11:00:00,2.5,49,1.9,2020-12-09,Wednesday,11:00:00,12
2020-12-09 12:00:00,2.5,55,2.0,2020-12-09,Wednesday,12:00:00,12
2020-12-09 13:00:00,2.5,47,2.1,2020-12-09,Wednesday,13:00:00,12
2020-12-09 14:00:00,2.4,26,2.0,2020-12-09,Wednesday,14:00:00,12
2020-12-09 15:00:00,2.4,8,1.8,2020-12-09,Wednesday,15:00:00,12
2020-12-09 16:00:00,2.4,0,1.6,2020-12-09,Wednesday,16:00:00,12
2020-12-09 17:00:00,2.4,0,1.4,2020-12-09,Wednesday,17:00:00,12
2020-12-09 18:00:00,2.5,0,1.2,2020-12-09,Wednesday,18:00:00,12
2020-12-09 19:00:00,2.5,0,1.1,2020-12-09,Wednesday,19:00:00,12
2020-12-09 20:00:00,2.5,0,1.0,2020-12-09,Wednesday,20:00:00,12
2020-12-09 21:00:00,2.4,0,0.9,2020-12-09,Wednesday,21:00:00,12
2020-12-09 22:00:00,2.4,0,0.8,2020-12-09,Wednesday,22:00:00,12
2020-12-09 23:00:00,2.4,0,0.7,2020-12-09,Wednesday,23:00:00,12
2020-12-10 00:00:00,2.3,0,0.6,2020-12-10,Thursday,00:00:00,12
2020-12-10 01:00:00,2.3,0,0.5,2020-12-10,Thursday,01:00:00,12
2020-12-10 02:00:00,2.2,0,0.4,2020-12-10,Thursday,02:00:00,12
2020-12-10 03:00:00,2.1,0,0.3,2020-12-10,Thursday,03:00:00,12
2020-12-10 04:00:00,2.1,0,0.2,2020-12-10,Thursday,04:00:00,12
2020-12-10 05:00:00,2.0,0,0.2,2020-12-10,Thursday,05:00:00,12
2020-12-10 06:00:00,2.1,0,0.1,2020-12-10,Thursday,06:00:00,12
2020-12-10 07:00:00,2.1,1,0.1,2020-12-10,Thursday,07:00:00,12
2020-12-10 08:00:00,2.1,16,0.1,2020-12-10,Thursday,08:00:00,12
2020-12-10 09:00:00,2.2,47,0.3,2020-12-10,Thursday,09:00:00,12
2020-12-10 10:00:00,2.3,70,0.6,2020-12-10,Thursday,10:00:00,12
2020-12-10 11:00:00,2.2,78,0.8,2020-12-10,Thursday,11:00:00,12
2020-12-10 12:00:00,2.2,63,0.9,2020-12-10,Thursday,12:00:00,12
2020-12-10 13:00:00,2.1,51,1.0,2020-12-10,Thursday,13:00:00,12
2020-12-10 14:00:00,2.2,31,0.9,2020-12-10,Thursday,14:00:00,12
2020-12-10 15:00:00,2.2,10,0.8,2020-12-10,Thursday,15:00:00,12
2020-12-10 16:00:00,2.2,0,0.6,2020-12-10,Thursday,16:00:00,12
2020-12-10 17:00:00,2.2,0,0.5,2020-12-10,Thursday,17:00:00,12
2020-12-10 18:00:00,2.3,0,0.5,2020-12-10,Thursday,18:00:00,12
2020-12-10 19:00:00,2.3,0,0.4,2020-12-10,Thursday,19:00:00,12
2020-12-10 20:00:00,2.4,0,0.3,2020-12-10,Thursday,20:00:00,12
2020-12-10 21:00:00,2.5,0,0.2,2020-12-10,Thursday,21:00:00,12
2020-12-10 22:00:00,2.5,0,0.2,2020-12-10,Thursday,22:00:00,12
2020-12-10 23:00:00,2.6,0,0.1,2020-12-10,Thursday,23:00:00,12
2020-12-11 00:00:00,2.8,0,0.0,2020-12-11,Friday,00:00:00,12
2020-12-11 01:00:00,2.9,0,0.0,2020-12-11,Friday,01:00:00,12
2020-12-11 02:00:00,3.1,0,-0.1,2020-12-11,Friday,02:00:00,12
2020-12-11 03:00:00,3.3,0,-0.1,2020-12-11,Friday,03:00:00,12
2020-12-11 04:00:00,3.5,0,-0.1,2020-12-11,Friday,04:00:00,12
2020-12-11 05:00:00,3.7,0,-0.2,2020-12-11,Friday,05:00:00,12
2020-12-11 06:00:00,3.9,0,-0.2,2020-12-11,Friday,06:00:00,12
2020-12-11 07:00:00,4.0,3,-0.1,2020-12-11,Friday,07:00:00,12
2020-12-11 08:00:00,4.1,22,0.0,2020-12-11,Friday,08:00:00,12
2020-12-11 09:00:00,4.3,52,0.4,2020-12-11,Friday,09:00:00,12
2020-12-11 10:00:00,4.5,77,0.8,2020-12-11,Friday,10:00:00,12
2020-12-11 11:00:00,4.6,84,1.2,2020-12-11,Friday,11:00:00,12
2020-12-11 12:00:00,4.6,96,1.6,2020-12-11,Friday,12:00:00,12
2020-12-11 13:00:00,4.5,76,1.8,2020-12-11,Friday,13:00:00,12
2020-12-11 14:00:00,4.5,39,1.8,2020-12-11,Friday,14:00:00,12
2020-12-11 15:00:00,4.4,11,1.7,2020-12-11,Friday,15:00:00,12
2020-12-11 16:00:00,4.4,0,1.5,2020-12-11,Friday,16:00:00,12
2020-12-11 17:00:00,4.4,0,1.4,2020-12-11,Friday,17:00:00,12
2020-12-11 18:00:00,4.4,0,1.3,2020-12-11,Friday,18:00:00,12
2020-12-11 19:00:00,4.3,0,1.3,2020-12-11,Friday,19:00:00,12
2020-12-11 20:00:00,4.1,0,1.3,2020-12-11,Friday,20:00:00,12
2020-12-11 21:00:00,4.0,0,1.4,2020-12-11,Friday,21:00:00,12
2020-12-11 22:00:00,4.0,0,1.4,2020-12-11,Friday,22:00:00,12
2020-12-11 23:00:00,3.9,0,1.5,2020-12-11,Friday,23:00:00,12
2020-12-12 00:00:00,3.9,0,1.5,2020-12-12,Saturday,00:00:00,12
2020-12-12 01:00:00,3.8,0,1.5,2020-12-12,Saturday,01:00:00,12
2020-12-12 02:00:00,3.8,0,1.6,2020-12-12,Saturday,02:00:00,12
2020-12-12 03:00:00,3.7,0,1.6,2020-12-12,Saturday,03:00:00,12
2020-12-12 04:00:00,3.7,0,1.7,2020-12-12,Saturday,04:00:00,12
2020-12-12 05:00:00,3.6,0,1.7,2020-12-12,Saturday,05:00:00,12
2020-12-12 06:00:00,3.5,0,1.8,2020-12-12,Saturday,06:00:00,12
2020-12-12 07:00:00,3.4,1,1.8,2020-12-12,Saturday,07:00:00,12
2020-12-12 08:00:00,3.2,16,2.0,2020-12-12,Saturday,08:00:00,12
2020-12-12 09:00:00,3.2,42,2.3,2020-12-12,Saturday,09:00:00,12
2020-12-12 10:00:00,3.2,70,2.8,2020-12-12,Saturday,10:00:00,12
2020-12-12 11:00:00,3.1,85,3.3,2020-12-12,Saturday,11:00:00,12
2020-12-12 12:00:00,3.1,91,3.6,2020-12-12,Saturday,12:00:00,12
2020-12-12 13:00:00,3.0,68,3.8,2020-12-12,Saturday,13:00:00,12
2020-12-12 14:00:00,2.9,38,3.8,2020-12-12,Saturday,14:00:00,12
2020-12-12 15:00:00,2.8,11,3.7,2020-12-12,Saturday,15:00:00,12
2020-12-12 16:00:00,2.7,0,3.5,2020-12-12,Saturday,16:00:00,12
2020-12-12 17:00:00,2.7,0,3.5,2020-12-12,Saturday,17:00:00,12
2020-12-12 18:00:00,2.7,0,3.5,2020-12-12,Saturday,18:00:00,12
2020-12-12 19:00:00,2.7,0,3.4,2020-12-12,Saturday,19:00:00,12
2020-12-12 20:00:00,2.7,0,3.5,2020-12-12,Saturday,20:00:00,12
2020-12-12 21:00:00,2.6,0,3.5,2020-12-12,Saturday,21:00:00,12
2020-12-12 22:00:00,2.6,0,3.5,2020-12-12,Saturday,22:00:00,12
2020-12-12 23:00:00,2.6,0,3.5,2020-12-12,Saturday,23:00:00,12
2020-12-13 00:00:00,2.5,0,3.5,2020-12-13,Sunday,00:00:00,12
2020-12-13 01:00:00,2.5,0,3.6,2020-12-13,Sunday,01:00:00,12
2020-12-13 02:00:00,2.5,0,3.6,2020-12-13,Sunday,02:00:00,12
2020-12-13 03:00:00,2.5,0,3.6,2020-12-13,Sunday,03:00:00,12
2020-12-13 04:00:00,2.5,0,3.6,2020-12-13,Sunday,04:00:00,12
2020-12-13 05:00:00,2.6,0,3.7,2020-12-13,Sunday,05:00:00,12
2020-12-13 06:00:00,2.6,0,3.7,2020-12-13,Sunday,06:00:00,12
2020-12-13 07:00:00,2.7,0,3.7,2020-12-13,Sunday,07:00:00,12
2020-12-13 08:00:00,2.7,9,3.8,2020-12-13,Sunday,08:00:00,12
2020-12-13 09:00:00,2.7,31,4.0,2020-12-13,Sunday,09:00:00,12
2020-12-13 10:00:00,2.7,51,4.4,2020-12-13,Sunday,10:00:00,12
2020-12-13 11:00:00,2.9,75,4.7,2020-12-13,Sunday,11:00:00,12
2020-12-13 12:00:00,2.9,70,5.0,2020-12-13,Sunday,12:00:00,12
2020-12-13 13:00:00,2.8,56,5.1,2020-12-13,Sunday,13:00:00,12
2020-12-13 14:00:00,2.7,34,5.1,2020-12-13,Sunday,14:00:00,12
2020-12-13 15:00:00,2.4,12,4.8,2020-12-13,Sunday,15:00:00,12
2020-12-13 16:00:00,2.3,0,4.4,2020-12-13,Sunday,16:00:00,12
2020-12-13 17:00:00,2.3,0,4.1,2020-12-13,Sunday,17:00:00,12
2020-12-13 18:00:00,2.4,0,3.9,2020-12-13,Sunday,18:00:00,12
2020-12-13 19:00:00,2.5,0,3.7,2020-12-13,Sunday,19:00:00,12
2020-12-13 20:00:00,2.7,0,3.6,2020-12-13,Sunday,20:00:00,12
2020-12-13 21:00:00,2.8,0,3.6,2020-12-13,Sunday,21:00:00,12
2020-12-13 22:00:00,2.9,0,3.4,2020-12-13,Sunday,22:00:00,12
2020-12-13 23:00:00,3.0,0,3.3,2020-12-13,Sunday,23:00:00,12
2020-12-14 00:00:00,3.1,0,3.1,2020-12-14,Monday,00:00:00,12
2020-12-14 01:00:00,3.3,0,3.0,2020-12-14,Monday,01:00:00,12
2020-12-14 02:00:00,3.5,0,3.0,2020-12-14,Monday,02:00:00,12
2020-12-14 03:00:00,3.6,0,2.9,2020-12-14,Monday,03:00:00,12
2020-12-14 04:00:00,3.8,0,3.0,2020-12-14,Monday,04:00:00,12
2020-12-14 05:00:00,3.8,0,3.1,2020-12-14,Monday,05:00:00,12
2020-12-14 06:00:00,3.9,0,3.1,2020-12-14,Monday,06:00:00,12
2020-12-14 07:00:00,4.0,2,3.2,2020-12-14,Monday,07:00:00,12
2020-12-14 08:00:00,4.2,26,3.4,2020-12-14,Monday,08:00:00,12
2020-12-14 09:00:00,4.3,74,4.1,2020-12-14,Monday,09:00:00,12
2020-12-14 10:00:00,4.3,116,4.9,2020-12-14,Monday,10:00:00,12
2020-12-14 11:00:00,4.4,139,5.7,2020-12-14,Monday,11:00:00,12
2020-12-14 12:00:00,4.4,141,6.3,2020-12-14,Monday,12:00:00,12
2020-12-14 13:00:00,4.3,116,6.6,2020-12-14,Monday,13:00:00,12
2020-12-14 14:00:00,4.1,70,6.6,2020-12-14,Monday,14:00:00,12
2020-12-14 15:00:00,3.9,17,6.1,2020-12-14,Monday,15:00:00,12
2020-12-14 16:00:00,3.7,0,5.6,2020-12-14,Monday,16:00:00,12
2020-12-14 17:00:00,3.7,0,5.3,2020-12-14,Monday,17:00:00,12
2020-12-14 18:00:00,3.6,0,5.1,2020-12-14,Monday,18:00:00,12
2020-12-14 19:00:00,3.6,0,4.9,2020-12-14,Monday,19:00:00,12
2020-12-14 20:00:00,3.5,0,4.8,2020-12-14,Monday,20:00:00,12
2020-12-14 21:00:00,3.4,0,4.7,2020-12-14,Monday,21:00:00,12
2020-12-14 22:00:00,3.3,0,4.6,2020-12-14,Monday,22:00:00,12
2020-12-14 23:00:00,3.2,0,4.5,2020-12-14,Monday,23:00:00,12
2020-12-15 00:00:00,3.2,0,4.4,2020-12-15,Tuesday,00:00:00,12
2020-12-15 01:00:00,3.2,0,4.3,2020-12-15,Tuesday,01:00:00,12
2020-12-15 02:00:00,3.2,0,4.2,2020-12-15,Tuesday,02:00:00,12
2020-12-15 03:00:00,3.2,0,4.2,2020-12-15,Tuesday,03:00:00,12
2020-12-15 04:00:00,3.2,0,4.2,2020-12-15,Tuesday,04:00:00,12
2020-12-15 05:00:00,3.2,0,4.2,2020-12-15,Tuesday,05:00:00,12
2020-12-15 06:00:00,3.3,0,4.3,2020-12-15,Tuesday,06:00:00,12
2020-12-15 07:00:00,3.3,1,4.4,2020-12-15,Tuesday,07:00:00,12
2020-12-15 08:00:00,3.3,15,4.5,2020-12-15,Tuesday,08:00:00,12
2020-12-15 09:00:00,3.3,40,4.9,2020-12-15,Tuesday,09:00:00,12
2020-12-15 10:00:00,3.3,71,5.6,2020-12-15,Tuesday,10:00:00,12
2020-12-15 11:00:00,3.3,95,6.1,2020-12-15,Tuesday,11:00:00,12
2020-12-15 12:00:00,3.2,79,6.5,2020-12-15,Tuesday,12:00:00,12
2020-12-15 13:00:00,3.1,59,6.7,2020-12-15,Tuesday,13:00:00,12
2020-12-15 14:00:00,3.1,39,6.7,2020-12-15,Tuesday,14:00:00,12
2020-12-15 15:00:00,3.1,10,6.6,2020-12-15,Tuesday,15:00:00,12
2020-12-15 16:00:00,3.0,0,6.4,2020-12-15,Tuesday,16:00:00,12
2020-12-15 17:00:00,3.0,0,6.2,2020-12-15,Tuesday,17:00:00,12
2020-12-15 18:00:00,3.1,0,6.2,2020-12-15,Tuesday,18:00:00,12
2020-12-15 19:00:00,3.0,0,6.1,2020-12-15,Tuesday,19:00:00,12
2020-12-15 20:00:00,3.0,0,6.1,2020-12-15,Tuesday,20:00:00,12
2020-12-15 21:00:00,2.9,0,6.0,2020-12-15,Tuesday,21:00:00,12
2020-12-15 22:00:00,2.8,0,5.9,2020-12-15,Tuesday,22:00:00,12
2020-12-15 23:00:00,2.6,0,5.8,2020-12-15,Tuesday,23:00:00,12
2020-12-16 00:00:00,2.4,0,5.7,2020-12-16,Wednesday,00:00:00,12
2020-12-16 01:00:00,2.4,0,5.6,2020-12-16,Wednesday,01:00:00,12
2020-12-16 02:00:00,2.3,0,5.5,2020-12-16,Wednesday,02:00:00,12
2020-12-16 03:00:00,2.2,0,5.4,2020-12-16,Wednesday,03:00:00,12
2020-12-16 04:00:00,2.0,0,5.2,2020-12-16,Wednesday,04:00:00,12
2020-12-16 05:00:00,2.0,0,5.1,2020-12-16,Wednesday,05:00:00,12
2020-12-16 06:00:00,2.0,0,5.1,2020-12-16,Wednesday,06:00:00,12
2020-12-16 07:00:00,2.1,0,5.0,2020-12-16,Wednesday,07:00:00,12
2020-12-16 08:00:00,2.2,14,5.0,2020-12-16,Wednesday,08:00:00,12
2020-12-16 09:00:00,2.2,54,5.5,2020-12-16,Wednesday,09:00:00,12
2020-12-16 10:00:00,2.3,110,6.3,2020-12-16,Wednesday,10:00:00,12
2020-12-16 11:00:00,2.6,144,7.1,2020-12-16,Wednesday,11:00:00,12
2020-12-16 12:00:00,2.8,158,7.7,2020-12-16,Wednesday,12:00:00,12
2020-12-16 13:00:00,2.9,134,8.0,2020-12-16,Wednesday,13:00:00,12
2020-12-16 14:00:00,2.9,83,7.8,2020-12-16,Wednesday,14:00:00,12
2020-12-16 15:00:00,2.9,23,7.2,2020-12-16,Wednesday,15:00:00,12
2020-12-16 16:00:00,3.0,0,6.3,2020-12-16,Wednesday,16:00:00,12
2020-12-16 17:00:00,3.1,0,5.9,2020-12-16,Wednesday,17:00:00,12
2020-12-16 18:00:00,3.3,0,5.6,2020-12-16,Wednesday,18:00:00,12
2020-12-16 19:00:00,3.4,0,5.5,2020-12-16,Wednesday,19:00:00,12
2020-12-16 20:00:00,3.5,0,5.4,2020-12-16,Wednesday,20:00:00,12
2020-12-16 21:00:00,3.6,0,5.3,2020-12-16,Wednesday,21:00:00,12
2020-12-16 22:00:00,3.6,0,5.1,2020-12-16,Wednesday,22:00:00,12
2020-12-16 23:00:00,3.6,0,5.0,2020-12-16,Wednesday,23:00:00,12
2020-12-17 00:00:00,3.8,0,4.9,2020-12-17,Thursday,00:00:00,12
2020-12-17 01:00:00,3.7,0,4.7,2020-12-17,Thursday,01:00:00,12
2020-12-17 02:00:00,3.7,0,4.6,2020-12-17,Thursday,02:00:00,12
2020-12-17 03:00:00,3.8,0,4.5,2020-12-17,Thursday,03:00:00,12
2020-12-17 04:00:00,3.8,0,4.4,2020-12-17,Thursday,04:00:00,12
2020-12-17 05:00:00,3.9,0,4.3,2020-12-17,Thursday,05:00:00,12
2020-12-17 06:00:00,3.9,0,4.3,2020-12-17,Thursday,06:00:00,12
2020-12-17 07:00:00,4.0,2,4.3,2020-12-17,Thursday,07:00:00,12
2020-12-17 08:00:00,4.1,24,4.5,2020-12-17,Thursday,08:00:00,12
2020-12-17 09:00:00,4.1,65,4.9,2020-12-17,Thursday,09:00:00,12
2020-12-17 10:00:00,4.1,96,5.5,2020-12-17,Thursday,10:00:00,12
2020-12-17 11:00:00,4.3,117,6.2,2020-12-17,Thursday,11:00:00,12
2020-12-17 12:00:00,4.3,128,6.7,2020-12-17,Thursday,12:00:00,12
2020-12-17 13:00:00,4.3,117,7.1,2020-12-17,Thursday,13:00:00,12
2020-12-17 14:00:00,4.2,70,7.1,2020-12-17,Thursday,14:00:00,12
2020-12-17 15:00:00,4.0,19,6.7,2020-12-17,Thursday,15:00:00,12
2020-12-17 16:00:00,3.7,0,6.2,2020-12-17,Thursday,16:00:00,12
2020-12-17 17:00:00,3.6,0,5.8,2020-12-17,Thursday,17:00:00,12
2020-12-17 18:00:00,3.5,0,5.5,2020-12-17,Thursday,18:00:00,12
2020-12-17 19:00:00,3.5,0,5.3,2020-12-17,Thursday,19:00:00,12
2020-12-17 20:00:00,3.3,0,5.0,2020-12-17,Thursday,20:00:00,12
2020-12-17 21:00:00,3.3,0,4.8,2020-12-17,Thursday,21:00:00,12
2020-12-17 22:00:00,3.2,0,4.5,2020-12-17,Thursday,22:00:00,12
2020-12-17 23:00:00,3.2,0,4.3,2020-12-17,Thursday,23:00:00,12
2020-12-18 00:00:00,3.1,0,4.0,2020-12-18,Friday,00:00:00,12
2020-12-18 01:00:00,3.0,0,3.8,2020-12-18,Friday,01:00:00,12
2020-12-18 02:00:00,3.0,0,3.6,2020-12-18,Friday,02:00:00,12
2020-12-18 03:00:00,2.9,0,3.5,2020-12-18,Friday,03:00:00,12
2020-12-18 04:00:00,2.9,0,3.3,2020-12-18,Friday,04:00:00,12
2020-12-18 05:00:00,2.8,0,3.2,2020-12-18,Friday,05:00:00,12
