"Datum (MT+1)","Import Saldo","Kernenergie","Nicht Erneuerbar","Erneuerbar","Day Ahead Auktion (DE-LU)"
2019-03-02T14:30:00.000Z,,9404.458,41036.797,21679.111,39.18
2019-03-02T14:45:00.000Z,,9402.58,41054.448,21555.629,39.18
2019-03-02T15:00:00.000Z,,9393.666,41034.501,21226.766,40.92
2019-03-02T15:15:00.000Z,,9394.645,41064.82,20948.17,40.92
2019-03-02T15:30:00.000Z,,9397.403,41198.23,20913.923,40.92
2019-03-02T15:45:00.000Z,,9401.81,41236.682,20792.839,40.92
2019-03-02T16:00:00.000Z,,9368.503,40970.285,20587.366,43.84
2019-03-02T16:15:00.000Z,,9385.321,41053.898,20933.289,43.84
2019-03-02T16:30:00.000Z,,9394.455,41257.185,21339.382,43.84
2019-03-02T16:45:00.000Z,,9393.446,41311.789,21860.198,43.84
2019-03-02T17:00:00.000Z,,9364.945,41331.081,22269.385,46.49
2019-03-02T17:15:00.000Z,,9388.159,41469.623,23044.913,46.49
2019-03-02T17:30:00.000Z,,9378.356,41498.722,24018.762,46.49
2019-03-02T17:45:00.000Z,,9381.764,41441.871,24883.767,46.49
2019-03-02T18:00:00.000Z,,9359.319,41236.354,25770.923,46.8
2019-03-02T18:15:00.000Z,,9356.611,41031.506,26559.533,46.8
2019-03-02T18:30:00.000Z,,9306.395,40631.927,27398.184,46.8
2019-03-02T18:45:00.000Z,,9307.025,40144.871,28014.226,46.8
2019-03-02T19:00:00.000Z,,9322.144,39155.47,28659.475,38.27
2019-03-02T19:15:00.000Z,,9300.819,38232.294,29493.807,38.27
2019-03-02T19:30:00.000Z,,9278.454,37360.792,30369.805,38.27
2019-03-02T19:45:00.000Z,,9252.392,35786.078,31218.39,38.27
2019-03-02T20:00:00.000Z,,9284.66,33961.182,31949.098,32.07
2019-03-02T20:15:00.000Z,,9279.244,33125.2,32770.152,32.07
2019-03-02T20:30:00.000Z,,9284.94,32563.12,33095.568,32.07
2019-03-02T20:45:00.000Z,,9265.083,31674.764,33647.503,32.07
2019-03-02T21:00:00.000Z,,9282.451,30927.974,33579.631,30.52
2019-03-02T21:15:00.000Z,,9279.633,30616.971,33787.582,30.52
2019-03-02T21:30:00.000Z,,9265.123,30098.767,34113.28,30.52
2019-03-02T21:45:00.000Z,,9261.416,29378.391,34559.246,30.52
2019-03-02T22:00:00.000Z,,9276.226,28375.944,35301.439,25.34
2019-03-02T22:15:00.000Z,,9267.582,27369.924,35772.539,25.34
2019-03-02T22:30:00.000Z,,9273.997,26968.08,36111.618,25.34
2019-03-02T22:45:00.000Z,,9260.796,26307.069,36517.104,25.34
2019-03-02T23:00:00.000Z,,9239.9,25109.035,37032.765,22.77
2019-03-02T23:15:00.000Z,,9197.329,24718.382,37300.517,22.77
2019-03-02T23:30:00.000Z,,9044.463,24401.729,37547.553,22.77
2019-03-02T23:45:00.000Z,,8981.386,23986.95,37986.195,22.77
2019-03-03T00:00:00.000Z,,8991.559,23744.711,38477.495,8.67
2019-03-03T00:15:00.000Z,,8902.14,23590.741,38812.622,8.67
2019-03-03T00:30:00.000Z,,8627.657,23337.095,39167.78,8.67
2019-03-03T00:45:00.000Z,,8151.481,22824.08,39271.555,8.67
2019-03-03T01:00:00.000Z,,7953.356,22486.884,39220.692,1.84
2019-03-03T01:15:00.000Z,,7782.472,22207.207,39475.796,1.84
2019-03-03T01:30:00.000Z,,7691.185,22001.978,39549.293,1.84
2019-03-03T01:45:00.000Z,,7497.147,21734.654,40145.716,1.84
2019-03-03T02:00:00.000Z,,7442.424,21494.179,40602.464,0.09
2019-03-03T02:15:00.000Z,,7367.425,21422.205,40736.68,0.09
2019-03-03T02:30:00.000Z,,7266.843,21373.438,41071.907,0.09
2019-03-03T02:45:00.000Z,,7194.583,21310.451,41194.251,0.09
2019-03-03T03:00:00.000Z,,7137.831,21297.525,41158.235,0.07
2019-03-03T03:15:00.000Z,,7047.932,21246.939,41280.515,0.07
2019-03-03T03:30:00.000Z,,6954.986,21182.855,41510.592,0.07
2019-03-03T03:45:00.000Z,,6903.131,21225.768,41769.003,0.07
2019-03-03T04:00:00.000Z,,6930.572,21178.548,42050.495,0.03
2019-03-03T04:15:00.000Z,,6808.485,21108.079,42262.332,0.03
2019-03-03T04:30:00.000Z,,6836.157,21196.107,42443.43,0.03
2019-03-03T04:45:00.000Z,,6602.815,20948.666,42754.002,0.03
2019-03-03T05:00:00.000Z,,6416.133,20717.513,44173.544,-2.81
2019-03-03T05:15:00.000Z,,6373.901,20680.427,44476.529,-2.81
2019-03-03T05:30:00.000Z,,6355.634,20642.865,44568.257,-2.81
2019-03-03T05:45:00.000Z,,6270.861,20536.21,44974.041,-2.81
2019-03-03T06:00:00.000Z,,6198.9,20497.135,45262.06,-0.04
2019-03-03T06:15:00.000Z,,6189.267,20490.773,45411.802,-0.04
2019-03-03T06:30:00.000Z,,6080.261,20388.2,46039.865,-0.04
2019-03-03T06:45:00.000Z,,6157.339,20474.238,46614.784,-0.04
2019-03-03T07:00:00.000Z,,6141.16,20442.19,47485.371,2.86
2019-03-03T07:15:00.000Z,,6162.435,20440.84,48089.562,2.86
2019-03-03T07:30:00.000Z,,6189.847,20451.706,48601.025,2.86
2019-03-03T07:45:00.000Z,,6185.19,20469.016,49382.685,2.86
2019-03-03T08:00:00.000Z,,6059.425,20244.797,50174.681,0.08
2019-03-03T08:15:00.000Z,,5894.657,20050.691,50586.065,0.08
2019-03-03T08:30:00.000Z,,5725.613,19914.93,51005.165,0.08
2019-03-03T08:45:00.000Z,,5803.879,19953.101,51134.186,0.08
2019-03-03T09:00:00.000Z,,5819.209,19994.917,51212.086,0.11
2019-03-03T09:15:00.000Z,,5717.528,19877.909,52011.969,0.11
2019-03-03T09:30:00.000Z,,5690.906,19873.554,52873.446,0.11
2019-03-03T09:45:00.000Z,,5751.225,19908.498,53502.617,0.11
2019-03-03T10:00:00.000Z,,5791.278,19961.335,53351.117,3.33
2019-03-03T10:15:00.000Z,,5826.474,19980.3,53191.57,3.33
2019-03-03T10:30:00.000Z,,6082.28,20264.873,52989.358,3.33
2019-03-03T10:45:00.000Z,,6139.921,20353.21,53072.023,3.33
2019-03-03T11:00:00.000Z,,6097.789,20354.822,52597.582,4.02
2019-03-03T11:15:00.000Z,,6056.497,20362.737,52010.094,4.02
2019-03-03T11:30:00.000Z,,6010.469,20425.682,51603.351,4.02
2019-03-03T11:45:00.000Z,,5739.863,20309.729,51074.331,4.02
2019-03-03T12:00:00.000Z,,5685.06,20496.697,50544.46,1.06
2019-03-03T12:15:00.000Z,,5635.484,20439.997,49991.914,1.06
2019-03-03T12:30:00.000Z,,5732.558,20586.294,48854.634,1.06
2019-03-03T12:45:00.000Z,,5798.013,20558.118,48026.248,1.06
2019-03-03T13:00:00.000Z,,5814.642,20544.492,47895.78,2
2019-03-03T13:15:00.000Z,,5869.055,20555.983,47437.485,2
